Innvandrere, etter region, kjønn, landbakgrunn, tid  og  statistikkvariabel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ; ;1970;1980;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
 ; ; ;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere;Innvandrere
 ; ;Asia med Tyrkia;0;22;24;30;30;34;48;49;59;74;79;77;76;77;90;97;113;128;133;151;164;168;175;192;233;291;315;326;379;452;492;525;540
 ; ;Nord-Amerika;19;31;26;26;24;23;21;22;14;17;15;16;12;7;7;9;13;16;14;18;20;22;22;21;21;19;24;28;32;37;42;50;39
 ; ;Sør- og Mellom-Amerika;0;20;30;35;40;49;44;47;42;39;39;38;35;33;32;32;32;33;34;36;34;30;34;37;40;47;51;52;54;53;52;63;61
 ; ;Oseania;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;4;3;4;3;6;6;8;9;9;9;9;8
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ringerike;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;81;114;122;117;140;144;155;192;183;188;184;193;213;227;236;284;300;291;302;335;337;361;384;435;546;611;663;734;848;947;1010;1052;1089
 ; ;Afrika;0;3;7;4;10;11;16;10;16;16;14;10;10;12;16;19;20;17;19;17;23;31;40;52;61;74;79;84;85;100;113;120;138
 ; ;Asia med Tyrkia;0;21;35;32;74;81;95;86;79;74;80;83;77;86;94;111;140;152;162;162;161;166;184;190;200;217;239;270;305;305;324;340;400
 ; ;Nord-Amerika;10;10;5;8;7;6;6;6;8;7;6;6;7;5;7;7;5;5;10;10;11;13;12;14;12;16;13;15;19;19;18;22;20
 ; ;Sør- og Mellom-Amerika;3;17;18;19;18;21;23;21;24;25;27;26;24;23;23;24;26;24;27;31;31;31;29;29;29;31;31;33;32;35;38;40;40
 ; ;Oseania;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;0
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;31;35;35;30;34;39;40;39;38;37;33;55;69;67;71;67;69;64;77;86;95;100;110;125;146;192;223;288;371;429;390;390;384
 ; ;Afrika;3;3;0;0;0;0;13;8;0;0;0;0;0;0;3;3;3;3;3;0;0;0;3;3;3;3;3;3;3;3;3;5;12
 ; ;Asia med Tyrkia;0;3;0;3;5;3;0;0;3;3;3;3;4;4;5;6;6;5;4;4;5;5;7;10;15;17;21;23;26;36;43;49;53
 ; ;Nord-Amerika;0;4;4;4;5;6;3;5;5;8;6;6;6;7;4;4;8;7;5;5;5;5;4;4;6;5;6;5;3;3;5;5;3
 ; ;Sør- og Mellom-Amerika;0;0;0;0;0;0;3;3;0;0;0;3;3;0;0;0;0;0;3;0;0;3;5;5;6;6;6;8;7;7;7;7;7
 ; ;Oseania;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Flå;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;3;3;3;3;4;3;6;4;3;7;6;6;5;3;5;6;7;8;7;11;6;6;9;8;8;14;15;28;35;42;43;44;50
 ; ;Afrika;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;4;4;4;4;3;0;4
 ; ;Asia med Tyrkia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;7;12;11;12;12;12;11;7;7;6;3;0;9;12
 ; ;Nord-Amerika;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
 ; ;Sør- og Mellom-Amerika;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;0;0;0;0;0;0;0;0;0;0
 ; ;Oseania;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nes (Busk.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;10;14;14;16;16;16;16;19;15;18;15;16;28;34;34;38;53;57;42;39;34;40;49;44;65;89;89;86;104;111;110;108;114
 ; ;Afrika;0;0;0;0;0;3;3;3;3;0;0;3;3;3;3;7;3;7;4;3;5;5;5;4;4;4;6;16;17;23;42;31;43
 ; ;Asia med Tyrkia;0;3;3;3;5;8;12;9;9;8;3;8;8;8;8;11;18;34;21;28;25;25;28;23;21;18;16;23;15;12;26;29;26
 ; ;Nord-Amerika;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;5;5;4;4;3;3;3;3;0;3;3;3;3;0;3
 ; ;Sør- og Mellom-Amerika;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;3;4;3;3;3;0
 ; ;Oseania;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gol;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;8;11;17;27;27;32;33;31;25;26;27;34;44;43;51;66;73;77;87;85;73;74;76;90;111;129;147;170;207;234;238;228;229
 ; ;Afrika;0;0;0;3;3;3;0;0;3;0;0;0;0;0;0;3;6;12;13;17;18;24;31;28;32;28;23;28;30;30;34;38;49
 ; ;Asia med Tyrkia;0;3;3;8;67;31;27;31;33;38;28;28;29;28;32;33;29;37;33;40;39;33;37;45;40;55;57;58;53;54;46;51;61
 ; ;Nord-Amerika;3;3;3;4;4;5;6;7;4;4;5;3;3;3;3;3;3;3;0;3;0;3;3;3;0;0;3;3;3;3;3;3;3
 ; ;Sør- og Mellom-Amerika;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3
 ; ;Oseania;0;0;0;0;0;0;3;3;0;0;3;0;0;0;0;0;0;3;3;0;3;0;0;0;3;0;0;0;0;0;0;0;0
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hemsedal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;7;15;14;18;18;18;19;14;15;14;14;37;37;35;45;51;91;110;75;52;55;58;82;86;84;96;122;138;153;152;185;212;232
 ; ;Afrika;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;3;3;3;3;5;9;8;11;10;19;34
 ; ;Asia med Tyrkia;0;0;3;3;3;5;7;10;7;5;8;9;11;13;13;8;7;5;4;4;4;4;9;13;14;11;12;13;13;15;26;24;30
 ; ;Nord-Amerika;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;3;3;0;3;4;5;5;4;4;6
 ; ;Sør- og Mellom-Amerika;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;0;0;0;0;3;0;0;0;3;3;3
 ; ;Oseania;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;0;0;0
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ål;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;10;13;22;20;65;69;68;43;33;96;75;64;38;39;29;28;68;70;66;48;42;46;48;56;85;108;120;121;141;151;149;152;150
 ; ;Afrika;0;0;0;0;31;52;17;9;4;3;0;0;0;3;0;3;5;7;3;3;3;8;15;9;13;13;11;15;21;36;35;39;45
 ; ;Asia med Tyrkia;0;0;0;0;69;106;42;21;22;23;13;11;11;5;3;4;19;19;14;27;22;19;20;30;32;27;24;40;37;39;34;24;24
 ; ;Nord-Amerika;3;5;5;7;5;5;3;3;3;3;3;3;3;4;4;5;3;3;3;3;3;4;4;4;4;3;4;3;3;3;3;3;3
 ; ;Sør- og Mellom-Amerika;0;0;0;0;3;4;6;6;3;0;3;0;0;0;0;0;0;0;0;0;0;0;4;3;3;4;3;3;3;3;3;3;3
 ; ;Oseania;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hol;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;18;41;61;67;79;122;94;84;84;73;74;95;95;94;100;97;102;112;108;123;111;118;119;119;149;174;189;204;239;257;268;260;272
 ; ;Afrika;0;3;3;3;3;15;3;3;3;3;3;3;0;0;3;7;8;9;8;14;16;14;16;17;15;20;24;27;31;25;22;20;23
 ; ;Asia med Tyrkia;0;3;0;3;51;44;30;27;30;12;8;9;11;9;7;4;18;19;8;14;25;13;16;18;20;22;21;38;30;30;34;35;33
 ; ;Nord-Amerika;3;0;4;4;4;4;4;5;5;6;5;4;5;4;4;4;4;4;3;3;3;3;3;3;4;4;5;5;5;5;5;7;6
 ; ;Sør- og Mellom-Amerika;0;0;0;0;0;5;0;0;0;0;0;0;3;3;5;5;4;11;6;10;6;6;6;6;6;5;5;7;7;6;5;6;4
 ; ;Oseania;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;5;5;5;4
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sigdal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;3;3;5;6;7;4;4;4;4;3;4;4;3;5;8;8;7;7;5;6;8;11;15;17;25;32;35;52;57;66;77;85;95
 ; ;Afrika;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;3
 ; ;Asia med Tyrkia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;4;8;4;3;0;3;3;3;4;4;7;11;12;17;23
 ; ;Nord-Amerika;0;4;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Sør- og Mellom-Amerika;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Oseania;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Krødsherad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;7;12;15;16;16;16;16;13;13;13;15;16;13;13;19;27;27;25;23;21;22;21;24;31;36;41;51;73;91;109;124;113;120
 ; ;Afrika;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;0
 ; ;Asia med Tyrkia;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;3;3;3;3;3;4;3;3;6;6;5;6;6;10;10;13
 ; ;Nord-Amerika;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Sør- og Mellom-Amerika;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;5;4;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;3
 ; ;Oseania;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Modum;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;31;31;39;47;51;54;58;50;49;57;59;73;89;82;90;102;121;126;137;146;150;147;156;167;196;227;252;273;314;367;408;447;459
 ; ;Afrika;3;0;0;0;3;15;5;4;4;3;4;3;5;3;4;5;5;4;8;6;11;21;29;32;30;29;38;50;51;63;67;79;96
 ; ;Asia med Tyrkia;3;5;17;20;24;21;24;27;27;24;23;20;19;17;19;21;19;28;38;50;68;66;61;54;53;61;53;62;70;77;88;93;98
 ; ;Nord-Amerika;9;8;4;5;6;6;6;5;5;5;6;7;6;5;5;5;4;3;3;4;3;4;7;6;8;10;8;8;6;4;5;5;4
 ; ;Sør- og Mellom-Amerika;0;0;0;0;7;9;11;13;14;15;14;15;12;8;5;8;8;10;9;9;9;11;13;13;12;10;8;8;7;8;8;7;10
 ; ;Oseania;0;3;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Øvre Eiker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;76;78;99;101;102;104;100;112;108;171;180;148;154;162;161;164;183;188;187;186;191;200;211;229;282;364;447;529;656;704;791;830;841
 ; ;Afrika;0;3;4;3;3;31;41;38;10;11;4;6;4;5;4;4;3;3;7;8;8;21;24;22;30;33;35;36;49;61;76;88;101
 ; ;Asia med Tyrkia;3;33;33;34;51;77;63;86;63;69;57;50;51;46;54;57;59;82;94;105;119;121;112;109;112;129;130;141;148;152;167;168;166
 ; ;Nord-Amerika;10;9;6;7;6;6;4;3;4;3;3;7;3;3;4;4;5;4;3;6;5;4;9;5;7;4;5;5;5;5;5;5;4
 ; ;Sør- og Mellom-Amerika;0;4;5;5;5;5;7;5;4;5;5;4;6;3;3;3;4;9;9;11;15;16;16;13;15;14;14;15;16;18;19;18;16
 ; ;Oseania;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;0;3;3;3;3
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nedre Eiker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;134;158;209;218;226;223;211;215;212;204;204;218;211;227;244;266;271;272;284;296;333;349;364;404;504;570;632;728;827;937;1006;1058;1107
 ; ;Afrika;3;3;5;4;6;8;7;7;9;7;7;8;9;7;5;7;7;8;14;19;24;31;37;36;48;48;54;66;83;90;105;118;132
 ; ;Asia med Tyrkia;13;91;169;190;198;205;225;218;222;217;201;201;203;204;220;234;249;267;288;317;341;345;360;387;417;444;466;507;536;572;569;610;657
 ; ;Nord-Amerika;9;9;10;9;11;15;18;14;12;12;6;6;6;5;7;7;6;8;5;5;6;9;11;10;8;9;9;9;8;13;11;11;11
 ; ;Sør- og Mellom-Amerika;3;10;11;11;15;16;17;17;18;21;20;21;20;22;24;22;21;18;20;22;22;20;17;18;18;20;22;26;33;34;34;33;37
 ; ;Oseania;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;110;148;162;180;184;196;208;213;207;200;237;262;254;279;298;323;332;361;367;365;376;366;399;483;655;702;733;842;1029;1198;1293;1349;1431
 ; ;Afrika;4;5;5;5;7;4;15;19;18;17;20;26;28;28;27;29;35;39;41;47;57;55;74;96;108;116;137;149;165;172;186;191;208
 ; ;Asia med Tyrkia;18;85;114;117;126;125;147;154;152;148;154;144;144;144;152;167;187;221;247;274;285;288;320;374;377;389;405;416;423;461;490;514;515
 ; ;Nord-Amerika;4;9;6;8;9;9;11;8;6;6;6;9;9;10;9;9;13;13;13;12;12;10;9;10;8;12;14;14;16;13;14;13;14
 ; ;Sør- og Mellom-Amerika;3;4;4;3;3;7;6;9;8;11;11;13;13;12;13;15;25;20;19;21;22;16;15;19;22;19;23;25;24;29;31;34;27
 ; ;Oseania;0;0;0;0;0;0;0;3;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;4;5
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Røyken;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;99;127;155;163;160;163;174;165;169;166;171;180;186;209;209;215;241;230;231;243;242;247;302;343;476;528;572;632;691;840;942;1001;1103
 ; ;Afrika;0;0;4;6;4;4;6;5;7;7;7;8;7;6;7;7;11;13;8;8;8;11;10;14;19;23;23;27;33;42;45;47;55
 ; ;Asia med Tyrkia;3;22;28;28;28;44;46;40;42;41;46;44;46;47;54;58;60;64;70;82;104;118;128;126;142;161;165;170;181;204;213;229;254
 ; ;Nord-Amerika;6;9;13;13;13;12;14;16;18;19;17;14;16;17;18;21;21;23;16;19;20;19;18;17;21;18;19;26;29;29;24;24;20
 ; ;Sør- og Mellom-Amerika;0;3;3;3;23;23;29;28;26;24;22;23;23;24;22;18;20;21;19;21;23;23;24;25;24;21;20;19;22;21;24;22;25
 ; ;Oseania;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;3;3;4;4;4;6;6;6;5
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hurum;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;44;58;67;77;78;78;70;65;65;71;71;74;66;68;72;80;83;91;97;100;103;117;145;168;207;223;245;281;307;361;382;406;423
 ; ;Afrika;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;3;9;16;21;43;51;52;50;44;35;30;35;40;47;51;56;56;67
 ; ;Asia med Tyrkia;0;7;4;6;8;11;11;11;10;13;11;12;11;10;8;11;12;13;15;17;21;21;24;29;34;41;44;49;49;53;66;72;74
 ; ;Nord-Amerika;4;6;0;3;3;3;3;4;3;3;3;3;3;5;5;4;3;3;6;5;7;7;7;7;7;6;6;7;7;8;7;10;8
 ; ;Sør- og Mellom-Amerika;0;0;0;0;9;11;12;13;9;5;0;3;3;3;0;3;0;0;3;3;3;4;4;4;4;5;7;7;5;4;4;4;6
 ; ;Oseania;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Flesberg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;7;15;17;12;13;14;13;13;11;12;11;20;17;15;17;16;13;15;13;15;16;14;14;25;31;35;37;43;56;61;72;79;83
 ; ;Afrika;0;0;0;0;0;3;3;0;0;0;0;3;3;3;0;0;3;3;3;3;3;3;3;3;3;3;4;8;13;26;33;36;41
 ; ;Asia med Tyrkia;0;0;0;0;3;4;7;7;7;5;4;4;4;3;3;3;3;0;5;8;8;8;9;3;0;4;3;5;6;5;4;7;7
 ; ;Nord-Amerika;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Sør- og Mellom-Amerika;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;0;3;3;0;3
 ; ;Oseania;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rollag;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;Menn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ; ;Europa unntatt Tyrkia;3;4;4;4;5;5;8;8;11;10;15;20;20;15;14;14;19;17;15;15;16;12;10;12;17;14;13;14;19;21;24;26;32
 ; ;Afrika;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;6;6;0;0;0;3;3;3;7;9;12;11;21
 ; ;Asia med Tyrkia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3
 ; ;Nord-Amerika;3;3;3;3;4;3;3;0;3;3;3;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3
 ; ;Sør- og Mellom-Amerika;0;0;0;0;0;0;5;5;4;3;3;4;3;3;3;3;3;8;7;8;5;4;3;4;6;5;6;6;6;5;5;5;5
 ; ;Oseania;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Statsløse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ; ;Uoppgitt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nore og Uvdal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
